0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16348.10211,15110.4194,14021.33818,13062.62908,12168.32614,11348.67414,10572.00709,9830.382353,9144.356074,8503.773204,7906.565234,7352.071671,6821.704508,6325.001135,5854.539564,5418.44881,5016.791021,4660.045376,4327.973516,4013.231766,3737.758326,3508.069544,3316.240762,3143.646003,2999.18728,2887.929534,2806.773415,2738.967861,2686.017624,2648.445836,2623.517959,2606.886033,2595.626537,2586.112204,2577.878412,2571.20722,2565.345791,2559.570914,2553.940121,2548.361902,2543.072209,2538.062104,2533.323094,2528.960812,2524.777305,2520.783123,2517.009265,2513.283046,2509.672204,2506.19167,2502.711136,2499.230601,2495.823522,2492.495944,2489.246395,2486.140447,2483.034499,2479.928552,2476.979274,2474.066863,2471.154452,2468.301871,2465.495593,2462.689315,2459.947966,2457.222848,2454.621261,2452.157818,2449.766706,2447.375595,2445.009089,2442.772669
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16347.10211,15109.4194,14020.33818,13061.62908,12167.32614,11347.67414,10571.00709,9828.382353,9143.161117,8501.773204,7902.719536,7348.438239,6815.283341,6315.875074,5843.39146,5402.05945,4994.627517,4626.973255,4291.789061,3971.863247,3680.983263,3434.207055,3232.035945,3050.637812,2895.040396,2768.99351,2678.025675,2604.892569,2545.052331,2502.451339,2472.200171,2453.179496,2440.509079,2430.320357,2421.382664,2414.93754,2409.519095,2404.265517,2399.156025,2394.099105,2389.330712,2384.732661,2380.234011,2376.112089,2372.139512,2368.267071,2364.614954,2360.997071,2357.415018,2353.934484,2350.45395,2346.973416,2343.566336,2340.238758,2336.989209,2333.883261,2330.777313,2327.726381,2324.8489,2322.008284,2319.167669,2316.386884,2313.652401,2310.975928,2308.428115,2305.973442,2303.72459,2301.613883,2299.575507,2297.537132,2295.523362,2293.547417
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16346.10211,15108.4194,14019.33818,13060.62908,12166.32614,11346.67414,10570.00709,9826.382353,9142.161117,8500.71524,7899.719536,7345.438239,6810.206037,6308.06782,5833.247354,5387.139944,4975.786607,4599.165587,4258.897835,3935.690681,3632.112311,3370.353014,3153.318259,2965.970744,2799.810783,2662.375088,2557.79669,2479.263855,2414.473551,2364.295031,2329.230896,2306.8842,2291.755215,2281.285518,2272.398855,2265.211594,2259.871465,2254.617887,2249.508395,2244.451475,2239.683081,2235.08503,2230.58638,2226.514333,2222.613552,2218.812906,2215.232585,2211.796656,2208.40814,2205.121143,2201.834145,2198.547147,2195.333604,2192.199562,2189.143549,2186.231138,2183.318727,2180.406316,2177.650575,2175.053412,2172.493736,2169.993891,2167.540349,2165.086806,2162.698193,2160.325811,2158.076959,2155.966252,2153.927877,2151.889501,2149.875731,2147.899787
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16345.10211,15107.4194,14018.33818,13059.62908,12165.32614,11345.67414,10569.00709,9824.906291,9141.161117,8499.71524,7896.719536,7342.438239,6806.154646,6301.06782,5824.301898,5373.270073,4958.414717,4575.609202,4229.438666,3904.740325,3594.325338,3319.54389,3084.732212,2891.213611,2715.406328,2568.44738,2448.347331,2362.097385,2291.448581,2234.100302,2193.922778,2166.29594,2148.995089,2137.469041,2127.904578,2119.945801,2114.764261,2109.704219,2104.788263,2099.92488,2095.350023,2090.945508,2086.640395,2082.719286,2078.955853,2075.292556,2071.903737,2068.632347,2065.360957,2062.089567,2058.818176,2055.546786,2052.356167,2049.396932,2046.515727,2043.778123,2041.040519,2038.302915,2035.721981,2033.177913,2030.633846,2028.149609,2025.711674,2023.273739,2020.900734,2018.54396,2016.310716,2014.215616,2012.192849,2010.170081,2008.171919,2006.211582
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16344.10211,15106.4194,14017.33818,13058.62908,12164.32614,11344.67414,10568.00709,9823.906291,9140.161117,8498.71524,7893.719536,7339.907627,6802.742653,6295.481411,5817.829156,5361.972372,4944.581672,4557.463849,4205.24553,3878.141309,3564.524429,3278.248837,3029.689714,2827.037308,2644.269208,2485.75263,2354.117375,2255.882679,2180.153171,2117.163908,2069.475696,2036.330698,2015.481271,2001.054312,1990.946716,1982.562288,1976.396355,1971.351922,1966.451574,1961.696512,1957.274611,1953.023053,1948.887995,1945.112566,1941.486481,1937.960533,1934.707029,1931.594838,1928.482647,1925.370456,1922.258266,1919.146075,1916.107339,1913.148104,1910.266899,1907.529295,1904.791691,1902.054087,1899.473153,1896.929085,1894.385018,1891.900781,1889.462846,1887.024911,1884.665926,1882.337246,1880.132096,1878.06509,1876.070417,1874.075743,1872.105675,1870.173432
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16343.10211,15105.4194,14016.33818,13057.62908,12163.32614,11343.67414,10567.00709,9822.906291,9139.161117,8497.71524,7890.719536,7337.907627,6800.116632,6291.017711,5812.527777,5352.362336,4932.581672,4541.692784,4183.951196,3854.899939,3540.113175,3246.023049,2985.991952,2767.901973,2580.489191,2411.569394,2269.678432,2155.768186,2072.388809,2004.604869,1949.664018,1911.595698,1885.379244,1868.82412,1857.83057,1848.708353,1841.816811,1837.022408,1832.384271,1827.798706,1823.598592,1819.631095,1815.69927,1812.111134,1808.672343,1805.333688,1802.215357,1799.13126,1796.065493,1793.000126,1789.934758,1786.869391,1783.877478,1780.965067,1778.130685,1775.439904,1772.749123,1770.058342,1767.524232,1765.026988,1762.529743,1760.09233,1757.701218,1755.310107,1752.983925,1750.673974,1748.487553,1746.439277,1744.463333,1742.487388,1740.53605,1738.622536
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16342.10211,15104.4194,14015.33818,13056.62908,12162.32614,11342.67414,10566.00709,9821.906291,9138.161117,8496.71524,7888.208886,7335.907627,6798.116632,6287.369817,5807.527777,5344.141381,4921.419384,4528.006726,4165.827209,3833.560041,3517.152706,3219.11633,2948.75789,2716.012358,2521.249285,2343.610196,2190.90302,2064.76282,1971.562564,1898.739675,1837.8548,1792.955229,1761.952079,1742.234476,1728.604401,1719.173216,1712.11757,1706.501096,1702.040887,1697.633251,1693.514141,1689.565374,1685.652278,1682.082872,1678.66281,1675.342884,1672.243282,1669.177915,1666.112548,1663.04718,1659.981813,1656.916445,1653.924532,1651.012121,1648.177739,1645.486958,1642.827214,1640.180135,1637.689727,1635.236184,1632.782642,1630.38893,1628.04152,1625.694111,1623.446707,1621.277227,1619.231276,1617.336425,1615.613327,1613.890228,1612.191735,1610.531068
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16341.10211,15103.4194,14014.33818,13055.62908,12161.32614,11341.67414,10565.00709,9820.906291,9137.161117,8495.71524,7886.208886,7334.750022,6796.837333,6284.369817,5802.527777,5337.762418,4911.853185,4516.432149,4152.001869,3815.571143,3496.592511,3196.415582,2917.724627,2671.930733,2465.610325,2283.097238,2120.56068,1985.417241,1877.635872,1797.421258,1732.636967,1680.247925,1645.155297,1620.82701,1604.995717,1594.823092,1586.818591,1580.245819,1575.829312,1571.465378,1567.38997,1563.484904,1559.61551,1556.089805,1552.713445,1549.437221,1546.381321,1543.359656,1540.33799,1537.338232,1534.354025,1531.369818,1528.459066,1525.627815,1522.874593,1520.264973,1517.672962,1515.116408,1512.75053,1510.677817,1508.605104,1506.592222,1504.625642,1502.659186,1500.742551,1498.825916,1497.032812,1495.377851,1493.795223,1492.212594,1490.654572,1489.134374
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16340.10211,15102.4194,14013.33818,13054.62908,12160.32614,11340.67414,10564.00709,9819.906291,9136.161117,8494.71524,7884.208886,7333.750022,6795.837333,6281.369817,5797.581998,5332.147525,4904.569176,4508.432149,4142.215626,3801.326351,3478.818438,3177.487718,2894.389902,2637.469099,2418.290216,2231.723661,2059.450496,1915.062868,1794.373038,1705.326346,1634.711028,1578.145588,1536.723425,1509.479662,1490.883244,1478.2245,1469.713189,1463.176634,1457.861241,1453.587831,1449.602948,1445.788408,1442.009539,1438.575585,1435.339695,1432.203941,1429.288511,1426.407315,1423.52612,1420.644924,1417.866292,1415.097472,1412.402107,1409.929034,1407.569129,1405.352824,1403.13652,1400.920216,1398.860581,1396.837814,1394.910394,1393.05359,1391.243088,1389.432585,1387.712944,1386.027305,1384.365881,1382.835783,1381.378017,1379.92025,1378.48709,1377.091755
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16339.10211,15101.4194,14012.33818,13053.62908,12159.32614,11339.67414,10563.00709,9818.906291,9135.161117,8493.71524,7882.208886,7332.750022,6794.837333,6279.766549,5794.292853,5327.895838,4899.021681,4501.70592,4135.318053,3791.222442,3466.143908,3162.190861,2877.329176,2610.048632,2379.772278,2184.662934,2005.768954,1851.176345,1721.592384,1619.899885,1543.074586,1482.693513,1435.121284,1404.921788,1381.664938,1366.792021,1357.700905,1351.258015,1344.992566,1340.769101,1336.834163,1333.160747,1329.544199,1326.27134,1323.147826,1320.124448,1317.321394,1314.627793,1312.036902,1309.446011,1306.88914,1304.404382,1301.993078,1299.661276,1297.407503,1295.297332,1293.279124,1291.293815,1289.465176,1287.673403,1285.88163,1284.149688,1282.464048,1280.778408,1279.130728,1277.581621,1276.098126,1274.745957,1273.466119,1272.186282,1270.906444,1269.626606
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16338.10211,15100.4194,14011.33818,13052.62908,12158.32614,11338.67414,10562.00709,9817.906291,9134.161117,8492.71524,7880.208886,7331.750022,6793.837333,6278.766549,5791.292853,5324.170807,4895.561743,4496.175282,4129.318053,3783.816959,3454.143908,3147.190861,2860.329176,2588.023959,2346.750088,2139.53823,1957.110292,1793.19215,1656.019514,1542.515538,1458.014625,1391.959583,1341.035177,1304.723367,1278.427998,1260.620914,1248.847337,1242.516822,1236.330393,1231.252661,1227.430099,1223.864349,1220.531863,1217.543066,1214.703613,1211.964297,1209.445304,1206.990244,1204.657861,1202.357275,1200.056688,1197.756102,1195.52897,1193.38134,1191.311739,1189.385739,1187.469391,1185.66201,1184.0113,1182.397456,1180.783612,1179.229598,1177.721887,1176.255155,1174.85982,1173.464484,1172.093365,1170.813528,1169.53369,1168.253852,1166.974015,1165.726828
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16337.10211,15099.4194,14010.33818,13051.62908,12157.32614,11337.67414,10561.00709,9816.906291,9133.161117,8491.71524,7878.846546,7330.750022,6792.837333,6277.766549,5788.887328,5321.170807,4892.561743,4492.020511,4123.434019,3776.816959,3443.202277,3132.690164,2843.329176,2569.856188,2318.257144,2099.895511,1912.499482,1741.255411,1595.153587,1472.059394,1378.936338,1305.070475,1252.137338,1209.070012,1179.996896,1157.780021,1143.899993,1137.302746,1131.459689,1125.725328,1122.362686,1119.1787,1116.030385,1113.22576,1110.570479,1108.015334,1105.680514,1103.379927,1101.140039,1098.958072,1096.776105,1094.594137,1092.485625,1090.456614,1088.505632,1086.698251,1084.890871,1083.130974,1081.748717,1080.403327,1079.057937,1077.712546,1076.367156,1075.030547,1073.81314,1072.595734,1071.402543,1070.300634,1069.198725,1068.103622,1067.089117,1066.087663
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16336.10211,15098.4194,14009.33818,13050.62908,12156.32614,11336.67414,10560.00709,9815.906291,9132.161117,8490.71524,7877.846546,7329.750022,6791.837333,6276.766549,5786.887328,5318.318807,4889.561743,4488.020511,4118.434019,3770.419409,3433.672706,3120.332336,2827.844329,2554.495053,2296.249692,2069.139542,1872.298431,1696.765943,1543.031287,1414.21088,1309.352822,1227.680776,1171.283378,1125.283183,1090.963405,1066.602972,1050.159837,1041.359034,1035.834374,1030.362288,1026.252989,1023.237567,1020.257816,1017.621754,1015.135038,1012.748457,1010.5822,1008.450178,1006.318156,1004.186133,1002.054111,999.9220888,997.863521,996.0124412,994.329913,992.8051406,991.4415396,990.0930277,988.9465529,987.878981,986.8114091,985.7438372,984.6762654,983.6086935,982.5411216,981.4735497,980.4301941,979.5065559,978.635642,977.7647281,976.8938143,976.0229004
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16335.10211,15097.4194,14008.33818,13049.62908,12155.32614,11335.67414,10559.00709,9814.906291,9131.161117,8489.71524,7876.846546,7328.750022,6790.837333,6275.766549,5785.684168,5316.318807,4886.561743,4484.479597,4113.434019,3764.419409,3426.229949,3109.393963,2814.640681,2540.589687,2280.376056,2045.876799,1838.058446,1658.89325,1498.376435,1364.245703,1250.084846,1161.425108,1099.783405,1052.094722,1011.532081,985.6747638,965.0162922,953.8780004,947.937692,942.6026027,937.5657307,934.6158608,931.701663,929.1311539,926.7099898,924.3889618,922.2882579,920.3057159,918.451116,916.8185425,915.1859691,913.5533956,911.9942767,910.5146595,909.1130713,907.9095954,906.7327691,905.5559428,904.5443603,903.6235015,902.7026427,901.7817839,900.8609251,899.9400663,899.0192076,898.0983488,897.2017062,896.396345,895.5909837,894.7856225,893.9802613,893.1749001
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16334.10211,15096.4194,14007.33818,13048.62908,12154.32614,11334.67414,10558.00709,9813.906291,9130.161117,8488.71524,7875.846546,7327.750022,6789.837333,6274.766549,5784.684168,5314.318807,4883.561743,4482.225011,4109.255207,3759.333814,3420.919206,3102.63622,2806.220598,2530.282537,2269.843076,2028.359205,1812.715434,1626.140023,1460.700431,1321.737537,1202.190424,1102.368136,1033.158505,983.6772408,938.9775113,909.4172295,885.8873302,871.7072064,864.1296616,858.9291501,853.9659434,850.3103532,847.6212188,845.4091138,843.5083348,841.7647945,840.2415784,838.7525965,837.2636146,835.7746326,834.2856507,832.7966688,831.3811414,830.0451158,828.8277795,827.7539644,826.6801494,825.6063344,824.6891896,823.808911,822.9286325,822.0483539,821.1680753,820.2877967,819.4075181,818.5272396,817.6711772,816.9063962,816.1416151,815.3768341,814.6120531,813.8472721
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16333.10211,15095.4194,14006.33818,13047.62908,12153.32614,11333.67414,10557.00709,9812.906291,9129.161117,8487.71524,7874.846546,7326.750022,6788.837333,6273.766549,5783.684168,5312.318807,4880.561743,4480.225011,4105.255207,3755.333814,3416.919206,3097.677906,2800.197199,2521.282537,2260.843076,2017.220566,1792.825154,1597.182922,1427.825805,1284.20107,1159.096515,1050.088089,973.1786351,919.2318087,872.3519974,837.5392378,812.7869137,793.6795527,784.6941747,779.5135088,774.9752321,770.6817424,768.3450324,766.4097747,764.659745,763.0098514,761.5802819,760.1849467,758.7896114,757.3942762,755.9989409,754.6036057,753.281725,752.0393459,750.8277795,749.7539644,748.6801494,747.6063344,746.6891896,745.808911,744.9286325,744.0483539,743.1680753,742.2877967,741.4075181,740.5272396,739.6711772,738.9063962,738.1416151,737.3768341,736.6120531,735.8472721
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16332.10211,15094.4194,14005.33818,13046.62908,12152.32614,11332.67414,10556.00709,9811.906291,9128.161117,8486.71524,7873.846546,7325.750022,6787.837333,6272.766549,5782.684168,5310.318807,4877.561743,4478.225011,4101.897028,3751.333814,3413.724159,3093.677906,2795.85324,2514.459515,2254.251212,2009.081384,1777.697507,1574.434933,1400.830175,1252.014157,1122.239348,1006.800131,920.7144314,860.061524,811.4954223,772.5708879,745.6660062,722.9159744,711.9712461,705.2789356,700.8405487,696.5452883,693.4101286,691.5169971,689.7732105,688.12956,686.7062336,685.3171415,683.9280494,682.5389572,681.1498651,679.7607729,678.4451354,677.2089994,676.0036761,674.9361042,673.8685323,672.8009603,671.8900587,671.0160232,670.1419877,669.2679523,668.3939168,667.5198813,666.6458459,665.7718104,664.9219911,664.1842107,663.5286841,662.8731575,662.217631,661.5621044
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16331.10211,15093.4194,14004.33818,13045.62908,12151.32614,11331.67414,10555.00709,9810.906291,9127.161117,8485.71524,7872.846546,7324.750022,6786.837333,6271.766549,5781.684168,5308.318807,4874.561743,4476.225011,4099.897028,3747.763395,3410.724159,3090.254008,2792.85324,2509.459515,2249.251212,2002.947153,1767.410797,1557.918265,1376.895887,1223.936719,1090.354451,969.8578138,875.666941,808.7782019,756.9264794,715.3586431,684.3601329,660.6207032,644.6653728,636.024283,631.5346755,627.2394151,623.1042554,621.2111238,619.4673373,617.8236868,616.4003604,615.0112683,613.6221761,612.233084,610.8439919,609.4548997,608.1392621,606.9031262,605.8371151,604.9630796,604.0890442,603.2150087,602.4346287,601.6636045,600.8925804,600.1215563,599.3505321,598.579508,597.8084839,597.0374597,596.2906518,595.6351252,594.9898928,594.4030404,593.8161881,593.2293357
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16330.10211,15092.4194,14003.33818,13044.62908,12150.32614,11330.67414,10554.00709,9809.906291,9126.161117,8484.71524,7871.846546,7323.750022,6785.837333,6270.766549,5780.684168,5306.318807,4871.561743,4474.225011,4097.897028,3744.763395,3408.451841,3087.653278,2790.494779,2504.691919,2244.251212,1997.947153,1761.2986,1545.142215,1355.349654,1197.936719,1061.097275,935.8018162,835.1185509,759.3897866,703.2441456,659.0031815,625.4113424,600.2652417,579.4260059,569.4041134,563.1792139,558.8839536,554.6243654,551.8556623,550.1118757,548.4682252,547.0448989,545.6558067,544.3302566,543.2158059,542.1232615,541.0307172,540.0116274,539.0720392,538.2121188,537.5097689,536.807419,536.105069,535.4027191,534.7003692,533.9980193,533.2956694,532.5933194,531.8909695,531.1886196,530.4862697,529.808136,529.2212836,528.6344313,528.0475789,527.4607265,526.8738742
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16329.10211,15091.4194,14002.33818,13043.62908,12149.32614,11329.67414,10553.00709,9808.906291,9125.161117,8483.71524,7870.846546,7322.750022,6784.837333,6269.766549,5779.684168,5304.56038,4868.561743,4472.225011,4095.897028,3742.060531,3406.451841,3085.653278,2788.494779,2501.546541,2240.082614,1992.947153,1756.065437,1534.378731,1338.766169,1173.080693,1033.864112,905.5115957,800.5014065,716.0702377,654.6287404,606.382917,572.7479274,543.8369874,521.0499096,507.1684998,499.1340152,495.0291697,490.9599964,487.3921196,486.0322843,484.7725852,483.7332101,482.7280693,481.7229285,480.7177877,479.7126468,478.707506,477.7962264,476.9440419,476.1226698,475.4390492,474.7554286,474.071808,473.3881874,472.7045669,472.0209463,471.368108,470.7157029,470.0632979,469.4108928,468.7584878,468.1302989,467.5933914,467.056484,466.5195765,465.982669,465.4457615
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16328.10211,15090.4194,14001.33818,13042.62908,12148.32614,11328.67414,10552.00709,9807.906291,9124.161117,8482.71524,7869.846546,7321.750022,6783.837333,6268.766549,5778.684168,5303.56038,4865.561743,4470.225011,4093.897028,3740.060531,3404.451841,3083.653278,2786.494779,2498.546541,2236.082614,1987.947153,1751.065437,1527.940701,1325.477684,1150.738009,1008.011407,878.0981478,769.0422988,679.5889194,611.1583875,558.9661761,524.6384466,492.887945,468.4553376,450.5830483,441.4303255,436.0589798,432.2145584,428.6122834,426.5324025,425.3270865,424.4718832,423.6509142,422.8299451,422.0089761,421.188007,420.3670379,419.5460689,418.7250998,417.9349433,417.2825383,416.6301332,415.9777282,415.3253231,414.6729181,414.020513,413.368108,412.7157029,412.0632979,411.4108928,410.7584878,410.1302989,409.5933914,409.056484,408.5195765,407.982669,407.4457615
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17684.23252,16327.10211,15089.4194,14000.33818,13041.62908,12147.32614,11327.67414,10551.00709,9806.906291,9123.161117,8481.71524,7868.846546,7320.750022,6782.837333,6267.766549,5777.684168,5302.56038,4862.561743,4468.225011,4092.846074,3738.060531,3402.451841,3081.653278,2784.494779,2495.854396,2232.308886,1983.28131,1746.065437,1522.940701,1314.464049,1132.934122,984.4620233,853.0981478,739.950008,647.5034271,572.3695226,516.0771836,479.2745289,447.1972921,419.4730899,399.6105307,387.6537619,380.375931,376.6813443,373.2289039,371.1690691,370.2433764,369.4224073,368.6014383,367.7804692,366.9595002,366.1385311,365.3175621,364.496593,363.6756239,362.8854674,362.2330624,361.5806573,360.9282523,360.2758472,359.6234422,358.9710371,358.3186321,357.7286943,357.1917869,356.6548794,356.1179719,355.5810644,355.0441569,354.5338296,354.1654861,353.7971426,353.4287991
